AccXWrist,AccYWrist,AccZWrist,GyroXWrist,GyroYWrist,GyroZWrist,AccXShank,AccYShank,AccZShank,GyroXShank,GyroYShank,GyroZShank,asisDataLX,asisDataLY,asisDataLZ,asisDataRX,asisDataRY,asisDataRZ,psisDataLX,psisDataLY,psisDataLZ,psisDataRX,psisDataRY,psisDataRZ,thighDataLX,thighDataLY,thighDataLZ,thighDataRX,thighDataRY,thighDataRZ,kneeDataLX,kneeDataLY,kneeDataLZ,kneeDataRX,kneeDataRY,kneeDataRZ,heelDataLX,heelDataLY,heelDataLZ,heelDataRX,heelDataRY,heelDataRZ,tibDataLX,tibDataLY,tibDataLZ,tibDataRX,tibDataRY,tibDataRZ,ankDataLX,ankDataLY,ankDataLZ,ankDataRX,ankDataRY,ankDataRZ,toeDataLX,toeDataLY,toeDataLZ,toeDataRX,toeDataRY,toeDataRZ,FP1X,FP1Y,FP1Z,FP2X,FP2Y,FP2Z
-1.9099996,1.6304097,9.323396,0.05281405,0.079438865,0.34104052,0.6454274,1.4930952,9.792149,-0.11022396,0.00044809678,-0.018171862,384.94022,920.89996,906.2931,392.15866,576.6589,938.59143,131.5226,797.8556,1004.93256,131.9692,696.6232,1009.8445,0.0,0.0,0.0,0.0,0.0,0.0,308.185,934.1454,466.66788,327.12375,561.31165,480.87106,198.31766,864.4824,37.9382,211.2054,615.7584,44.612915,267.1824,962.1741,276.44128,263.20892,551.80835,230.67987,238.86006,903.98096,71.6691,248.80435,576.9703,72.28791,390.4025,932.30176,38.79429,409.22812,576.39606,37.407436,-0.0,-0.0,-0.0,-8.500385,-10.071775,-924.1217
-1.894312,1.6213348,9.334444,0.052668985,0.07850191,0.34405676,0.6202319,1.4990302,9.746406,-0.105998635,4.56658e-05,-0.022317845,385.09167,920.9421,906.3765,392.1968,576.49225,938.66315,131.36159,797.8131,1005.11743,131.99216,696.5911,1009.8652,0.0,0.0,0.0,0.0,0.0,0.0,308.14697,934.1608,466.65402,327.2174,561.3211,480.8514,198.38568,864.4943,37.884777,211.13188,615.5214,44.90791,267.12842,962.13995,276.45923,263.29416,551.85956,230.67267,238.85043,903.9676,71.65974,248.781,576.9646,72.30309,390.38464,932.26294,38.805393,409.16415,576.3831,37.58026,-0.0,-0.0,-0.0,-7.7381415,-10.015739,-923.6281
-1.8726896,1.5976692,9.329416,0.052041944,0.078912094,0.3445714,0.5946864,1.4654707,9.777063,-0.10710236,-8.8410634e-05,-0.02599091,384.9686,920.95135,906.306,392.1808,576.4838,938.6488,131.44443,797.8658,1004.9655,132.01306,696.59814,1009.8617,0.0,0.0,0.0,0.0,0.0,0.0,308.1556,934.15216,466.65283,327.12878,561.35223,480.98868,198.34538,864.4992,37.895134,211.22566,615.5196,44.819675,267.16882,962.16486,276.44775,263.2634,551.77466,230.66943,238.87286,903.9748,71.692245,248.77087,576.9796,72.28188,390.38715,932.30676,38.763947,409.21188,576.3789,37.405426,-0.0,-0.0,-0.0,-8.533722,-10.481148,-924.08044
-1.8752309,1.5881351,9.353192,0.054433025,0.0744893,0.3447374,0.6047205,1.4488714,9.749097,-0.10488849,-0.006010205,-0.02781151,384.8767,920.91504,906.27814,392.22574,576.4682,938.60474,131.49466,797.8192,1005.07214,132.0336,696.5899,1009.8344,0.0,0.0,0.0,0.0,0.0,0.0,308.10825,934.1485,466.65118,327.20267,561.3584,480.92108,198.34987,864.49475,37.899372,211.36638,615.54626,44.76357,267.10004,962.1772,276.4982,263.23654,551.82697,230.68866,238.8474,903.9649,71.68081,248.78532,577.00836,72.29542,390.39304,932.26685,38.79421,409.12143,576.40015,37.458496,-0.0,-0.0,-0.0,-7.4929495,-9.578146,-924.11975
-1.8590407,1.5678684,9.347212,0.055946298,0.07612417,0.34377664,0.58020055,1.3995539,9.790646,-0.10827303,-0.0034975938,-0.02461864,384.97696,920.94855,906.3486,392.18094,576.67615,938.6042,131.51125,797.829,1004.99786,132.03133,696.6241,1009.83685,0.0,0.0,0.0,0.0,0.0,0.0,308.13968,934.1478,466.6539,327.06555,561.11664,480.6442,198.328,864.5148,37.90101,211.11655,615.8142,44.72531,267.12027,962.18274,276.48276,263.16922,551.76624,230.64706,238.85725,903.97003,71.67461,248.74205,576.95294,72.332054,390.44714,932.25323,38.7418,409.1919,576.45654,37.544067,-0.0,-0.0,-0.0,-7.5531907,-10.29054,-924.24
-1.8567975,1.5850817,9.339705,0.055843737,0.07025023,0.3425256,0.6239147,1.4184741,9.797483,-0.109862775,-0.002980575,-0.022758687,384.96075,920.93536,906.3383,392.16156,576.60333,938.507,131.35814,797.7975,1005.1245,131.99075,696.60547,1009.8797,0.0,0.0,0.0,0.0,0.0,0.0,308.1369,934.14124,466.6677,327.2664,561.3565,480.74774,198.33209,864.4494,37.87202,211.15495,615.5348,44.845356,267.09714,962.17487,276.4779,263.2585,551.8045,230.67787,238.87129,903.95996,71.668434,248.76128,576.9847,72.32473,390.40594,932.25146,38.785843,409.32117,576.47424,37.597343,-0.0,-0.0,-0.0,-8.023263,-9.959173,-925.0451
-1.8735505,1.6119214,9.365166,0.057930063,0.07014207,0.3435428,0.61490154,1.421366,9.784965,-0.10894166,-0.0010950533,-0.020893304,384.8563,920.922,906.30585,392.18015,576.3688,938.6261,131.35141,797.79803,1004.99774,132.0028,696.60675,1009.8847,0.0,0.0,0.0,0.0,0.0,0.0,308.13113,934.1642,466.66144,327.39505,561.54047,480.68283,198.34074,864.5303,37.92162,211.26285,615.5736,44.746326,267.11697,962.164,276.4765,263.21796,551.8344,230.6562,238.85188,904.01306,71.67432,248.80402,576.99347,72.2959,390.35565,932.1841,38.709328,409.0812,576.467,37.515404,-0.0,-0.0,-0.0,-7.4983654,-10.400848,-926.2816
-1.8752,1.6126746,9.358894,0.06066626,0.070698865,0.34614056,0.619607,1.4799833,9.798151,-0.10387723,-0.0025561047,-0.020229125,385.02637,920.9597,906.29663,392.17615,576.6188,938.59283,131.31145,797.8208,1005.177,132.03503,696.61487,1009.8504,0.0,0.0,0.0,0.0,0.0,0.0,308.1343,934.18024,466.65762,327.2354,561.3661,480.86227,198.35785,864.4419,37.87263,211.15695,615.79584,44.674473,267.13498,962.23505,276.48495,263.204,551.7945,230.69576,238.86623,903.98755,71.66649,248.78319,576.97296,72.30298,390.40765,932.288,38.762596,409.15845,576.4236,37.583054,-0.0,-0.0,-0.0,-6.938835,-9.609591,-925.9851
-1.8637435,1.6202596,9.384949,0.06405615,0.069714755,0.34707746,0.6365632,1.4512391,9.777523,-0.109477736,-6.0412283e-05,-0.022379803,384.95917,920.94727,906.27594,392.22467,576.5789,938.5677,131.53215,797.815,1005.04083,132.0969,696.59344,1009.82947,0.0,0.0,0.0,0.0,0.0,0.0,308.1511,934.1513,466.65646,327.13916,561.258,480.74527,198.33269,864.5192,37.908398,211.32448,615.5293,44.721645,267.17062,962.17487,276.47797,263.24,551.80206,230.69385,238.85658,903.9917,71.68475,248.79706,576.9852,72.299736,390.41132,932.25397,38.77058,409.1869,576.37085,37.489777,-0.0,-0.0,-0.0,-7.886739,-10.383852,-925.4515
-1.888166,1.6261008,9.387508,0.06576752,0.07214823,0.35195577,0.6661333,1.4458988,9.742554,-0.10253677,0.0009226606,-0.019572267,384.94144,920.95416,906.3113,392.14615,576.7374,938.5624,131.36432,797.7909,1005.06775,132.03474,696.5852,1009.8818,0.0,0.0,0.0,0.0,0.0,0.0,308.1836,934.1825,466.66623,327.0887,561.2071,480.7836,198.3526,864.4887,37.92833,211.17015,615.5299,44.78089,267.1366,962.16284,276.46133,263.22665,551.84045,230.66788,238.86029,903.99493,71.68537,248.77393,577.0161,72.31691,390.40503,932.2584,38.75507,409.207,576.3935,37.424587,-0.0,-0.0,-0.0,-8.950976,-10.088514,-925.93365
-1.8816243,1.6459785,9.367549,0.06986998,0.07390261,0.35737643,0.65614265,1.457777,9.807671,-0.109713554,0.0027942737,-0.022878744,384.8644,920.9057,906.2929,392.2027,576.511,938.6263,131.35724,797.79736,1005.09015,132.07155,696.6143,1009.83356,0.0,0.0,0.0,0.0,0.0,0.0,308.16104,934.15063,466.63412,327.44394,561.5079,480.77664,198.35143,864.5264,37.897602,211.12737,615.53326,44.934822,267.1329,962.16565,276.46216,263.21365,551.8619,230.68582,238.86732,904.0096,71.68065,248.82726,577.0237,72.27654,390.4006,932.2772,38.73798,409.3458,576.47815,37.646034,-0.0,-0.0,-0.0,-8.377369,-9.472863,-925.2306
-1.8449738,1.6488025,9.373288,0.07098087,0.0736859,0.3628979,0.6527914,1.4332922,9.809801,-0.11271525,-0.0010441408,-0.024442466,384.90222,920.95654,906.2971,392.24216,576.49603,938.6484,131.48305,797.8305,1004.9965,132.05939,696.61456,1009.82794,0.0,0.0,0.0,0.0,0.0,0.0,308.17923,934.1808,466.65182,327.352,561.4808,480.6873,198.36865,864.4738,37.87918,211.21037,615.55054,44.838295,267.17065,962.1608,276.47958,263.2749,551.88043,230.65492,238.89864,904.003,71.67603,248.76558,576.9653,72.32376,390.4124,932.2943,38.78052,409.2537,576.4916,37.692535,-0.0,-0.0,-0.0,-9.055529,-9.021971,-925.94525
-1.8210704,1.6495032,9.374989,0.069557205,0.076633014,0.3632541,0.59677804,1.4164343,9.792514,-0.10850444,-3.547631e-05,-0.02792466,384.99863,920.94574,906.2988,392.22217,576.30334,938.7262,131.4275,797.8398,1004.8853,132.11021,696.62494,1009.79553,0.0,0.0,0.0,0.0,0.0,0.0,308.1783,934.182,466.66742,327.2401,561.3463,480.88855,198.38171,864.5296,37.92712,211.13008,615.8107,44.704063,267.17276,962.16815,276.47916,263.24527,551.8482,230.65915,238.8923,904.0206,71.66889,248.7619,576.99646,72.31844,390.36496,932.2545,38.753475,409.2818,576.36926,37.419,-0.0,-0.0,-0.0,-9.237321,-9.864794,-925.13416
-1.814239,1.667405,9.382536,0.07143098,0.075423054,0.36279836,0.6452666,1.4362671,9.788397,-0.11157411,0.0007141392,-0.028328465,385.0284,920.9382,906.3128,392.28467,576.5044,938.6435,131.52821,797.8227,1005.0634,132.02826,696.5798,1009.82684,0.0,0.0,0.0,0.0,0.0,0.0,308.1736,934.16486,466.6382,327.29886,561.43005,480.86597,198.3837,864.4845,37.877228,211.28717,615.57684,44.825275,267.14865,962.1515,276.47226,263.18414,551.8194,230.74101,238.86702,904.0045,71.67299,248.7632,577.01587,72.31418,390.43365,932.29016,38.75874,409.23254,576.37317,37.44105,-0.0,-0.0,-0.0,-8.191068,-8.759028,-925.2147
-1.8080004,1.6835532,9.367935,0.0718283,0.0770536,0.36087868,0.6287114,1.4569533,9.79175,-0.107005484,-0.000533597,-0.031624034,384.9934,920.9377,906.39136,392.27417,576.48676,938.62524,131.4904,797.827,1004.9805,132.05548,696.6044,1009.8197,0.0,0.0,0.0,0.0,0.0,0.0,308.2152,934.1848,466.6575,327.59006,561.51276,480.6049,198.37083,864.5131,37.94048,211.24847,615.54114,44.683895,267.1349,962.184,276.48663,263.18848,551.8297,230.69136,238.87393,904.0201,71.692375,248.76273,576.99396,72.285324,390.40884,932.20557,38.79658,409.20715,576.3547,37.46636,-0.0,-0.0,-0.0,-8.562567,-8.899387,-925.8847
-1.79227,1.6976358,9.360135,0.07227257,0.07946709,0.35504663,0.6506282,1.432636,9.75777,-0.104736544,-0.0017234223,-0.029277943,384.9862,920.92017,906.3042,392.2824,576.7093,938.4983,131.5288,797.81415,1005.0312,132.05095,696.609,1009.8348,0.0,0.0,0.0,0.0,0.0,0.0,308.229,934.15796,466.6512,327.48175,561.54895,480.66833,198.36336,864.51276,37.943623,211.29721,615.5221,44.758877,267.1798,962.1922,276.48578,263.23074,551.81537,230.69437,238.87155,904.02014,71.693306,248.78185,577.0272,72.30378,390.40155,932.2077,38.74344,409.23694,576.5076,37.515373,-0.0,-0.0,-0.0,-7.8824697,-8.710589,-925.9956
-1.7974585,1.7047672,9.358467,0.07361231,0.0798705,0.3535208,0.5855552,1.4553049,9.796128,-0.1079555,0.0009415179,-0.031055616,385.00455,920.9689,906.32367,392.29068,576.5764,938.4918,131.54967,797.79224,1004.97833,132.07634,696.59424,1009.8154,0.0,0.0,0.0,0.0,0.0,0.0,308.21036,934.14954,466.64148,327.26144,561.3844,480.58447,198.39679,864.4965,37.8822,211.24011,615.5613,44.823772,267.21564,962.20514,276.45184,263.27792,551.8607,230.72136,238.87286,904.00885,71.67442,248.76817,577.01,72.29508,390.39972,932.22046,38.76911,409.24887,576.43134,37.4345,-0.0,-0.0,-0.0,-6.4565625,-9.887776,-925.63873
-1.7811315,1.6957338,9.348513,0.0726624,0.07949118,0.35046983,0.60154444,1.4522337,9.820425,-0.10549979,-0.00061307795,-0.027477311,385.0338,920.9458,906.32684,392.29846,576.46747,938.5807,131.51802,797.80707,1005.02277,132.09618,696.6041,1009.79865,0.0,0.0,0.0,0.0,0.0,0.0,308.22504,934.15466,466.6482,327.56015,561.5333,480.75107,198.31471,864.4753,37.98723,211.34238,615.54456,44.74543,267.1738,962.1672,276.46738,263.28888,551.8117,230.50705,238.84477,903.7476,71.6271,248.77475,577.0354,72.32508,390.4086,932.23444,38.76033,409.24527,576.5489,37.598682,-0.0,-0.0,-0.0,-7.4386773,-9.595888,-925.2907
-1.793133,1.6972902,9.334149,0.06707763,0.08039036,0.34753895,0.59560204,1.4506148,9.786556,-0.10730336,-0.00037188188,-0.027622756,385.0852,920.94855,906.3533,392.28976,576.69617,938.5361,131.41254,797.7944,1004.98444,132.11629,696.5805,1009.8119,0.0,0.0,0.0,0.0,0.0,0.0,308.253,934.15393,466.62866,327.58243,561.65247,480.6512,198.34827,864.5028,37.931824,210.99187,615.52203,44.926304,267.20963,962.1687,276.47488,263.27332,551.85236,230.6885,238.88336,903.71576,71.60025,248.76752,576.9808,72.30292,390.4315,932.18945,38.75189,409.2175,576.4396,37.58611,-0.0,-0.0,-0.0,-8.328381,-9.157146,-925.745
-1.7949235,1.6877804,9.349681,0.066675454,0.08206742,0.34878516,0.6303707,1.4243261,9.813722,-0.108388186,0.001017298,-0.028094927,385.04208,920.9521,906.30945,392.28107,576.69025,938.45715,131.41083,797.77515,1005.01337,132.12479,696.5942,1009.7951,0.0,0.0,0.0,0.0,0.0,0.0,308.23965,934.1589,466.63834,327.57968,561.6141,480.73984,198.37025,864.48114,37.879894,211.32193,615.54755,44.76186,267.18488,962.1617,276.4769,263.28287,551.8215,230.65761,238.88217,903.9747,71.67071,248.77872,576.99835,72.28796,390.37927,932.26263,38.77301,409.21756,576.4947,37.53772,-0.0,-0.0,-0.0,-8.204835,-10.571857,-927.3572
-1.802466,1.7055014,9.356276,0.066194035,0.08326429,0.34477046,0.63441163,1.4415195,9.767614,-0.10626077,0.00077143725,-0.030517023,385.07022,920.9553,906.3103,392.3417,576.43286,938.5843,131.54529,797.83594,1004.91003,132.13177,696.57495,1009.8169,0.0,0.0,0.0,0.0,0.0,0.0,308.24774,934.1541,466.62924,327.67664,561.6943,480.6811,198.36194,864.4754,37.922794,211.19728,615.5379,44.84101,267.21375,962.1668,276.46695,263.3646,551.8023,230.56914,238.90974,903.97675,71.651985,248.83527,577.0229,72.3138,390.39117,932.2262,38.744198,409.15662,576.4277,37.495857,-0.0,-0.0,-0.0,-8.774108,-8.767772,-925.8838
-1.7922115,1.7180003,9.367806,0.06611718,0.08834673,0.34310436,0.6235024,1.4499412,9.79316,-0.109415695,-0.0003786135,-0.031341102,385.1222,920.9499,906.3392,392.319,576.55225,938.56647,131.56325,797.8405,1004.90265,132.14389,696.5791,1009.7934,0.0,0.0,0.0,0.0,0.0,0.0,308.28067,934.1602,466.6412,327.5177,561.48193,480.79596,198.3637,864.51355,37.909134,211.12738,615.80115,44.679123,267.23175,962.18524,276.45712,263.35284,551.7488,230.50299,238.86885,903.97284,71.67535,248.76549,576.95404,72.2997,390.4207,932.315,38.8306,409.18814,576.41,37.53429,-0.0,-0.0,-0.0,-7.76304,-9.358931,-926.2271
-1.7985383,1.6896999,9.355251,0.064887494,0.09079034,0.34161046,0.6040628,1.4150206,9.802236,-0.104967415,0.007406636,-0.03200905,385.10913,920.95856,906.2682,392.32556,576.65753,938.46356,131.57361,797.7958,1004.9629,132.17287,696.5579,1009.81647,0.0,0.0,0.0,0.0,0.0,0.0,308.27658,934.14026,466.61987,327.344,561.4301,480.6194,198.34091,864.4664,37.936802,211.29335,615.50073,44.68903,267.251,962.16565,276.4402,263.33658,551.8476,230.66902,238.90341,903.94904,71.65455,248.84445,577.02344,72.25678,390.4255,932.2631,38.729557,409.1975,576.37537,37.382645,-0.0,-0.0,-0.0,-8.265748,-8.773428,-925.3645
-1.8175089,1.7124823,9.324897,0.06544872,0.09075001,0.34137455,0.57377493,1.4521915,9.798911,-0.10597798,0.0039953897,-0.029297741,385.068,920.9313,906.2752,392.38925,576.5242,938.56793,131.39021,797.76166,1004.8949,132.17265,696.58453,1009.78735,0.0,0.0,0.0,0.0,0.0,0.0,308.25687,934.1596,466.62894,327.54596,561.53455,480.60526,198.38824,864.52924,37.89193,211.15556,615.4951,44.903046,267.2344,962.1905,276.44504,263.32672,551.8059,230.65189,238.87846,903.9639,71.668495,248.81017,576.96924,72.321304,390.4218,932.31757,38.773254,409.16473,576.4836,37.445534,-0.0,-0.0,-0.0,-8.307589,-10.351029,-923.9931
-1.8029419,1.6981277,9.322818,0.06747648,0.09196833,0.34464842,0.5613757,1.4479572,9.789061,-0.104941614,0.0016687689,-0.030232811,385.0536,920.97064,906.2605,392.33664,576.6333,938.5015,131.41635,797.76355,1005.01654,132.1589,696.55365,1009.8201,0.0,0.0,0.0,0.0,0.0,0.0,308.23627,934.1336,466.60886,327.62894,561.6506,480.94885,198.33636,864.46045,37.91201,211.1112,615.8027,44.701393,267.19202,962.13416,276.44974,263.29285,551.8284,230.67274,238.89578,903.9594,71.65568,248.80608,576.9748,72.31177,390.41617,932.21967,38.748375,409.27075,576.4196,37.428177,-0.0,-0.0,-0.0,-7.7240734,-10.300179,-924.2353
-1.8015752,1.6814317,9.325803,0.06515821,0.09432746,0.34327608,0.58436894,1.4332365,9.807276,-0.10589664,0.0015476407,-0.027240707,385.0698,920.94763,906.2737,392.3896,576.5232,938.6065,131.42668,797.76306,1005.0072,132.1454,696.56415,1009.8321,0.0,0.0,0.0,0.0,0.0,0.0,308.23724,934.133,466.65012,327.23907,561.3334,480.7938,198.34825,864.46234,37.924065,211.32295,615.54486,44.696167,267.2133,962.1556,276.43732,263.36945,551.7956,230.51695,238.84412,903.7286,71.61514,248.75894,576.9579,72.34843,390.39838,932.22736,38.794205,409.32626,576.54193,37.57618,-0.0,-0.0,-0.0,-6.818446,-10.011282,-923.97943
-1.8353305,1.6794047,9.330703,0.06269819,0.09743299,0.34564143,0.5877304,1.4210114,9.781611,-0.102929056,0.007303942,-0.026498329,384.9692,920.92,906.1786,392.41333,576.45624,938.5782,131.57791,797.79944,1004.9305,132.18478,696.5482,1009.8265,0.0,0.0,0.0,0.0,0.0,0.0,308.23572,934.14136,466.60355,327.38855,561.51447,480.73145,198.33238,864.46674,37.97227,211.20186,615.5297,44.800446,267.23743,962.1537,276.45093,263.34622,551.853,230.61382,238.85889,903.74384,71.6283,248.78598,576.98566,72.305504,390.40436,932.25995,38.766052,409.30222,576.5612,37.660706,-0.0,-0.0,-0.0,-9.331514,-10.188661,-925.2508
-1.8336334,1.6944366,9.312238,0.061545696,0.09806354,0.3511702,0.5631277,1.4223576,9.760692,-0.11023171,0.0021616032,-0.023627087,385.03702,920.9487,906.20844,392.35034,576.58875,938.5336,131.456,797.7442,1005.02655,132.23262,696.5631,1009.83246,0.0,0.0,0.0,0.0,0.0,0.0,308.22522,934.1255,466.62283,327.594,561.61456,480.7282,198.38847,864.46857,37.841015,211.24974,615.53046,44.72222,267.17108,962.1291,276.45013,263.35532,551.8194,230.61052,238.86446,903.93744,71.66317,248.74612,576.96814,72.32475,390.3885,932.2805,38.789986,409.29422,576.43463,37.566273,-0.0,-0.0,-0.0,-9.316231,-10.997596,-925.01196
-1.8534626,1.6991458,9.31028,0.06261549,0.097624324,0.3513083,0.60418946,1.4694065,9.78244,-0.11021548,0.00040566793,-0.024915447,385.06955,920.95685,906.2505,392.38013,576.6193,938.4909,131.46277,797.72217,1005.0816,132.22182,696.54663,1009.8068,0.0,0.0,0.0,0.0,0.0,0.0,308.258,934.12067,466.62097,327.61658,561.57336,480.9426,198.3819,864.51166,37.88262,211.09668,615.55707,44.925743,267.1812,962.1506,276.44864,263.31607,551.8227,230.65128,238.84901,903.7179,71.60344,248.79283,577.0069,72.34303,390.4783,932.2843,38.78715,409.25003,576.4272,37.439247,-0.0,-0.0,-0.0,-7.8853855,-8.720143,-924.5916
-1.8305,1.6973882,9.31372,0.059972726,0.09821878,0.35183278,0.6284545,1.4585291,9.790744,-0.109463714,0.00066989823,-0.020636776,385.02167,920.925,906.21716,392.4434,576.57336,938.4864,131.44153,797.68463,1005.0738,132.22984,696.53394,1009.83606,0.0,0.0,0.0,0.0,0.0,0.0,308.25162,934.1338,466.62946,327.2398,561.27716,480.6911,198.35612,864.53564,37.91433,211.33415,615.5541,44.795166,267.2166,962.1213,276.44263,263.3336,551.81696,230.66966,238.89456,903.9522,71.65523,248.76698,577.0041,72.31776,390.3666,932.2364,38.832016,409.14264,576.397,37.46231,-0.0,-0.0,-0.0,-9.360097,-10.042185,-924.151
-1.8433926,1.7034312,9.339129,0.059111577,0.0984417,0.34969863,0.6178951,1.4740148,9.812504,-0.104017444,-9.98994e-05,-0.01820064,385.09085,920.92896,906.23663,392.41467,576.5587,938.4884,131.43053,797.67725,1005.12897,132.20671,696.53784,1009.82196,0.0,0.0,0.0,0.0,0.0,0.0,308.28458,934.1359,466.63092,327.60403,561.61194,480.73404,198.38309,864.4729,37.92236,211.1815,615.4882,44.812443,267.20953,962.12994,276.44214,263.2994,551.78546,230.61777,238.89026,903.96326,71.662315,248.82535,577.0348,72.261444,390.4616,932.3188,38.808353,409.2144,576.40454,37.47125,-0.0,-0.0,-0.0,-8.230567,-9.293435,-923.90173
-1.85489,1.6808323,9.36173,0.059646852,0.09750303,0.34606373,0.60260195,1.4471784,9.768028,-0.108332865,-0.00018545457,-0.022929361,385.10574,920.98444,906.234,392.44284,576.7761,938.4908,131.4602,797.67365,1005.1558,132.27477,696.5336,1009.8265,0.0,0.0,0.0,0.0,0.0,0.0,308.23764,934.1301,466.63028,327.4829,561.5191,480.72247,198.41414,864.445,37.853203,211.11577,615.4861,44.8849,267.17178,962.1516,276.45932,263.33725,551.83984,230.6602,238.85097,903.7321,71.60936,248.78781,576.96924,72.28889,390.40393,932.2981,38.816265,409.16464,576.4653,37.534187,-0.0,-0.0,-0.0,-8.060527,-9.9742,-924.7594
-1.8455789,1.6562079,9.370632,0.062199876,0.09575079,0.34118903,0.58090293,1.4104964,9.8175,-0.11094129,-0.004736015,-0.02254494,385.15817,920.9592,906.2455,392.4919,576.39557,938.579,131.4946,797.70435,1004.9821,132.29697,696.5279,1009.8257,0.0,0.0,0.0,0.0,0.0,0.0,308.27145,934.13904,466.616,327.55923,561.537,480.79385,198.39288,864.4475,37.83572,211.14555,615.5078,44.899292,267.21136,962.1627,276.47943,263.361,551.861,230.65288,238.88048,903.9547,71.663185,248.80762,577.00134,72.31419,390.38574,932.2813,38.802498,409.15158,576.4033,37.357925,-0.0,-0.0,-0.0,-7.231663,-11.141465,-924.6273
-1.8441123,1.6872691,9.342461,0.05900897,0.09410666,0.3405173,0.57422304,1.4603682,9.798833,-0.10785624,-7.138128e-05,-0.024649668,385.10736,920.95886,906.229,392.45834,576.62396,938.4417,131.49347,797.71375,1005.0199,132.30547,696.51807,1009.8311,0.0,0.0,0.0,0.0,0.0,0.0,308.29065,934.1575,466.6224,327.5827,561.63135,480.81146,198.35895,864.4852,37.877647,211.25916,615.5503,44.815666,267.25342,962.13324,276.41953,263.3121,551.804,230.6662,238.84306,903.7397,71.61974,248.79123,577.01666,72.2948,390.39038,932.2072,38.777973,409.27567,576.55237,37.580433,-0.0,-0.0,-0.0,-8.21536,-10.072711,-924.8672
-1.8402581,1.6482006,9.3419,0.060315486,0.09623059,0.34024432,0.6465005,1.4786466,9.748621,-0.11060019,0.0025936407,-0.023426212,385.14606,920.979,906.22986,392.4856,576.62103,938.49146,131.57648,797.72797,1005.045,132.31224,696.54065,1009.8273,0.0,0.0,0.0,0.0,0.0,0.0,308.29852,934.1249,466.62024,327.5074,561.5185,480.7005,198.3854,864.47784,37.888573,211.1215,615.4924,44.898098,267.23953,962.1444,276.4164,263.34283,551.81665,230.62679,238.86502,903.9393,71.66258,248.80586,576.99133,72.3036,390.40982,932.31195,38.777504,409.09082,576.3115,37.33605,-0.0,-0.0,-0.0,-8.499163,-9.993502,-925.36334
-1.8554907,1.6707382,9.34361,0.060380936,0.0940783,0.34433556,0.6175735,1.4574816,9.776044,-0.11222032,0.0030478134,-0.019810757,385.12552,921.0042,906.2038,392.56317,576.62146,938.52216,131.6173,797.7326,1005.04645,132.35849,696.53656,1009.831,0.0,0.0,0.0,0.0,0.0,0.0,308.29517,934.1195,466.59326,327.54004,561.47534,480.91342,198.3474,864.4864,37.893238,211.33012,615.5335,44.716244,267.23514,962.14056,276.44815,263.3483,551.81836,230.67366,238.85873,903.7141,71.621956,248.76321,576.98724,72.35272,390.42224,932.26636,38.782276,409.25137,576.4724,37.639572,-0.0,-0.0,-0.0,-9.086149,-9.878247,-925.84735
-1.8457197,1.6555144,9.329798,0.06281069,0.09511226,0.34499016,0.6366128,1.4265392,9.756715,-0.109239206,0.0034388131,-0.01752024,385.1178,920.9841,906.19073,392.5305,576.56305,938.5407,131.49359,797.70056,1005.1322,132.34172,696.5386,1009.82025,0.0,0.0,0.0,0.0,0.0,0.0,308.2999,934.13116,466.58777,327.41263,561.4146,480.69647,198.36087,864.4788,37.92341,211.14352,615.52893,44.943073,267.25607,962.1341,276.42233,263.40845,551.8836,230.68578,238.87262,903.94354,71.654976,248.79588,576.979,72.35694,390.4066,932.2816,38.761173,409.2328,576.4901,37.5622,-0.0,-0.0,-0.0,-7.5022526,-9.85631,-926.463
-1.8306059,1.6575837,9.329504,0.062176455,0.093428425,0.3475194,0.64481694,1.4250443,9.7866,-0.10709052,0.000763029,-0.023511058,385.13437,920.98486,906.21375,392.5465,576.6754,938.526,131.5188,797.7126,1005.0302,132.37894,696.54517,1009.833,0.0,0.0,0.0,0.0,0.0,0.0,308.32367,934.13226,466.59073,327.71692,561.7032,480.67477,198.4006,864.51263,37.858086,211.2261,615.55804,44.72186,267.24417,962.11945,276.43765,263.38858,551.85394,230.6111,238.87996,903.9608,71.65107,248.79634,577.0026,72.34621,390.44772,932.2679,38.77206,409.2218,576.4403,37.527916,-0.0,-0.0,-0.0,-8.137723,-10.676703,-923.0745
-1.8462361,1.6840822,9.33968,0.06223871,0.09385671,0.34596512,0.63107127,1.4483644,9.7857895,-0.10757981,0.00512832,-0.025423774,385.13324,920.9736,906.2222,392.55597,576.7358,938.4801,131.52429,797.72217,1005.0297,132.42596,696.5528,1009.84296,0.0,0.0,0.0,0.0,0.0,0.0,308.3135,934.1413,466.61337,327.55466,561.51855,480.6833,198.39484,864.4712,37.886463,211.15668,615.4818,44.80824,267.18896,962.1649,276.45135,263.4107,551.8422,230.62978,238.84924,903.7222,71.60101,248.81737,577.00104,72.325935,390.42365,932.2254,38.745483,409.21518,576.3012,37.43984,-0.0,-0.0,-0.0,-8.150609,-11.013003,-923.13086
